Ensemble_ID,Gene,Probability_Class_0,Probability_Class_1
ENSG00000273559,CWC25,0.608391248603592,0.39160875139640805
ENSG00000265190,ANXA8,0.6084316500347366,0.39156834996526335
ENSG00000131386,GALNT15,0.6085095133364586,0.39149048666354136
ENSG00000141551,CSNK1D,0.6085111719146975,0.3914888280853025
ENSG00000049130,KITLG,0.6085328888388232,0.39146711116117683
ENSG00000172037,LAMB2,0.6085532381874496,0.39144676181255045
ENSG00000180917,CMTR2,0.6085621380309691,0.3914378619690308
ENSG00000182400,TRAPPC6B,0.6086523344818584,0.3913476655181416
ENSG00000198171,DDRGK1,0.6086585176523404,0.39134148234765964
ENSG00000260371,,0.6087103054938542,0.3912896945061458
ENSG00000170542,SERPINB9,0.6087352254961669,0.39126477450383307
ENSG00000135596,MICAL1,0.6087496897743493,0.3912503102256507
ENSG00000135569,TAAR5,0.608771185478612,0.391228814521388
ENSG00000144802,NFKBIZ,0.6087858910602912,0.3912141089397088
ENSG00000104915,STX10,0.6087904226776789,0.3912095773223211
ENSG00000196878,LAMB3,0.6088423347016272,0.39115766529837276
ENSG00000275572,GRIFIN,0.6088644239100047,0.3911355760899953
ENSG00000119457,SLC46A2,0.6089116167051742,0.3910883832948257
ENSG00000169570,DTWD2,0.6090040009531578,0.39099599904684224
ENSG00000111215,PRR4,0.6091794780780202,0.3908205219219798
ENSG00000121542,SEC22A,0.6092219853096739,0.39077801469032614
ENSG00000227234,SPANXB1,0.6092222014201003,0.3907777985798997
ENSG00000214046,SMIM7,0.6093163854276888,0.3906836145723111
ENSG00000105552,BCAT2,0.6093470729997266,0.3906529270002735
ENSG00000176749,CDK5R1,0.6093515680263588,0.3906484319736412
ENSG00000018408,WWTR1,0.6093810941900761,0.39061890580992387
ENSG00000092098,RNF31,0.6094731951189655,0.39052680488103453
ENSG00000221859,KRTAP10-10,0.6094887539661009,0.3905112460338991
ENSG00000111452,ADGRD1,0.6095142710567942,0.39048572894320577
ENSG00000155269,GPR78,0.6095250341200564,0.39047496587994357
ENSG00000169193,CCDC126,0.6096406994655195,0.3903593005344805
ENSG00000085552,IGSF9,0.6096903780950993,0.3903096219049007
ENSG00000117174,ZNHIT6,0.6097365697447678,0.39026343025523225
ENSG00000138629,UBL7,0.6097674185485291,0.39023258145147083
ENSG00000242950,ERVW-1,0.6098561844613563,0.39014381553864375
ENSG00000185189,NRBP2,0.6101655368514062,0.3898344631485938
ENSG00000284976,,0.6101919676750226,0.3898080323249774
ENSG00000187713,TMEM203,0.6102084446176693,0.3897915553823307
ENSG00000236761,CTAGE9,0.6102481657796572,0.3897518342203427
ENSG00000156504,PABIR2,0.6103120196316434,0.3896879803683566
ENSG00000163602,RYBP,0.610315106971411,0.38968489302858894
ENSG00000231500,RPS18,0.6103308312639837,0.38966916873601626
ENSG00000078589,P2RY10,0.6104372316419793,0.3895627683580207
ENSG00000179526,SHARPIN,0.6105391003286254,0.3894608996713747
ENSG00000139597,N4BP2L1,0.6105454388470464,0.3894545611529537
ENSG00000248333,CDK11B,0.6105778688669734,0.3894221311330266
ENSG00000116213,WRAP73,0.6105801735439628,0.38941982645603723
ENSG00000275832,ARHGAP23,0.6106475995419363,0.3893524004580638
ENSG00000107957,SH3PXD2A,0.6106818319671824,0.3893181680328176
ENSG00000105492,SIGLEC6,0.6106875519637124,0.3893124480362876
ENSG00000289604,CTAGE8,0.6107696789524559,0.38923032104754407
ENSG00000269335,IKBKG,0.6108487069777622,0.38915129302223783
ENSG00000171045,TSNARE1,0.6108554533530239,0.389144546646976
ENSG00000258989,,0.6109676718887638,0.3890323281112363
ENSG00000144120,TMEM177,0.6109714720030599,0.38902852799694004
ENSG00000243509,TNFRSF6B,0.6111258798623358,0.3888741201376642
ENSG00000136155,SCEL,0.6111502708569134,0.3888497291430866
ENSG00000181009,OR52N5,0.6111925003941643,0.38880749960583566
ENSG00000109471,IL2,0.6111985534396722,0.38880144656032783
ENSG00000156639,ZFAND3,0.6112041687388687,0.3887958312611313
ENSG00000149311,ATM,0.6112138689889737,0.3887861310110264
ENSG00000107960,STN1,0.6112722334029188,0.38872776659708114
ENSG00000176381,PRR18,0.6112956442528312,0.3887043557471687
ENSG00000128266,GNAZ,0.611308646186727,0.38869135381327297
ENSG00000021826,CPS1,0.6113504103399565,0.3886495896600435
ENSG00000124225,PMEPA1,0.6113707054681357,0.3886292945318644
ENSG00000051009,FHIP1B,0.6113726164114743,0.3886273835885257
ENSG00000125166,GOT2,0.6113792790317876,0.38862072096821243
ENSG00000146859,TMEM140,0.611390139079528,0.388609860920472
ENSG00000005421,PON1,0.6115334295018806,0.38846657049811933
ENSG00000101746,NOL4,0.6116003678444737,0.3883996321555263
ENSG00000267206,LCN6,0.6116038126044269,0.38839618739557313
ENSG00000153443,UBALD1,0.6117973559881671,0.3882026440118329
ENSG00000188636,RTL6,0.6118407786990769,0.38815922130092306
ENSG00000104679,R3HCC1,0.6118937865666492,0.3881062134333509
ENSG00000123810,B9D2,0.6120132116318119,0.3879867883681881
ENSG00000164047,CAMP,0.61207917146505,0.3879208285349501
ENSG00000117971,CHRNB4,0.6121349318413289,0.387865068158671
ENSG00000171467,ZNF318,0.6121377408286404,0.38786225917135964
ENSG00000152936,LMNTD1,0.6121906072148678,0.38780939278513216
ENSG00000066855,MTFR1,0.612219638939872,0.38778036106012803
ENSG00000139200,PIANP,0.6122909304440436,0.3877090695559564
ENSG00000176774,MAGEB18,0.612307823936092,0.38769217606390804
ENSG00000170419,VSTM2A,0.6123296034963894,0.3876703965036106
ENSG00000105072,C19orf44,0.6123522124801855,0.3876477875198146
ENSG00000143258,USP21,0.6123803450317672,0.3876196549682328
ENSG00000116981,NT5C1A,0.612448927864029,0.38755107213597095
ENSG00000125903,DEFB129,0.6124564920439806,0.38754350795601944
ENSG00000171103,TRMT61B,0.6125180324907924,0.38748196750920755
ENSG00000181284,TMEM102,0.6125239319814507,0.3874760680185493
ENSG00000162144,CYB561A3,0.6125519255852538,0.3874480744147462
ENSG00000141873,SLC39A3,0.6126170863531168,0.38738291364688315
ENSG00000174943,KCTD13,0.6127069802539524,0.3872930197460475
ENSG00000143384,MCL1,0.6127574294503642,0.3872425705496359
ENSG00000166046,TCP11L2,0.6127729466136873,0.38722705338631275
ENSG00000117036,ETV3,0.6128280518080536,0.3871719481919464
ENSG00000196141,SPATS2L,0.6128859311788724,0.38711406882112764
ENSG00000183873,SCN5A,0.6129287923531029,0.38707120764689706
ENSG00000168904,LRRC28,0.6130294089181267,0.38697059108187326
ENSG00000137269,LRRC1,0.6130615822212447,0.38693841777875526
ENSG00000002587,HS3ST1,0.6130886752157761,0.38691132478422385
ENSG00000069535,MAOB,0.6131481204360478,0.3868518795639521
ENSG00000148832,PAOX,0.6131855578590348,0.3868144421409652
ENSG00000117586,TNFSF4,0.613199393094974,0.3868006069050261
ENSG00000183379,SYNDIG1L,0.6132399093637906,0.3867600906362094
ENSG00000122012,SV2C,0.6133083760036204,0.3866916239963796
ENSG00000110108,TMEM109,0.6133731837184205,0.38662681628157947
ENSG00000120235,IFNA6,0.6133794731570548,0.3866205268429452
ENSG00000197540,GZMM,0.6134591925856182,0.3865408074143818
ENSG00000131061,ZNF341,0.6135128088754871,0.38648719112451296
ENSG00000167085,PHB1,0.6135289835705549,0.38647101642944515
ENSG00000106462,EZH2,0.6136535338263993,0.3863464661736007
ENSG00000159527,PGLYRP3,0.6136559888947486,0.38634401110525135
ENSG00000132196,HSD17B7,0.6137548276341651,0.38624517236583483
ENSG00000145817,YIPF5,0.613781627175627,0.386218372824373
ENSG00000153294,ADGRF4,0.6137912612631535,0.38620873873684647
ENSG00000154319,FAM167A,0.6138100877104596,0.38618991228954036
ENSG00000182134,TDRKH,0.6138598275619456,0.3861401724380544
ENSG00000100385,IL2RB,0.6138835595652701,0.38611644043473
ENSG00000204363,SPANXN5,0.6139471132427636,0.3860528867572363
ENSG00000248993,,0.6139979649294979,0.3860020350705021
ENSG00000144554,FANCD2,0.6140730241417143,0.38592697585828567
ENSG00000149403,GRIK4,0.6140830760306066,0.3859169239693933
ENSG00000112242,E2F3,0.6140889467147769,0.3859110532852231
ENSG00000160271,RALGDS,0.6140907492493854,0.3859092507506145
ENSG00000155893,PXYLP1,0.6142002150465088,0.3857997849534912
ENSG00000169991,IFFO2,0.614231867673994,0.3857681323260061
ENSG00000111962,UST,0.6142406427093821,0.385759357290618
ENSG00000025708,TYMP,0.6142683958891153,0.3857316041108847
ENSG00000125780,TGM3,0.6142688283540461,0.385731171645954
ENSG00000151093,OXSM,0.6142994449667512,0.38570055503324885
ENSG00000131844,MCCC2,0.6144154384938461,0.38558456150615394
ENSG00000169239,CA5B,0.6144631796693978,0.38553682033060216
ENSG00000145908,ZNF300,0.6144789690124196,0.3855210309875804
ENSG00000130706,ADRM1,0.6144805844496666,0.3855194155503334
ENSG00000120647,CCDC77,0.6146434980715929,0.38535650192840704
ENSG00000196793,ZNF239,0.6146683951613993,0.38533160483860074
ENSG00000113140,SPARC,0.6146954028713038,0.38530459712869625
ENSG00000204518,AADACL4,0.61473214110662,0.38526785889337994
ENSG00000137496,IL18BP,0.6147427930076972,0.3852572069923028
ENSG00000282815,TEX13C,0.6147520900898311,0.38524790991016894
ENSG00000174992,ZG16,0.6147627117473591,0.3852372882526409
ENSG00000108854,SMURF2,0.6147758812824551,0.38522411871754497
ENSG00000150045,KLRF1,0.6147923214947761,0.3852076785052239
ENSG00000173218,VANGL1,0.6148174470372211,0.3851825529627789
ENSG00000170323,FABP4,0.6149757453028972,0.3850242546971027
ENSG00000198854,KPLCE,0.614984733332328,0.3850152666676721
ENSG00000124302,CHST8,0.6150092103719429,0.3849907896280571
ENSG00000151014,NOCT,0.615011672843448,0.38498832715655196
ENSG00000179008,C14orf39,0.6150275384714866,0.3849724615285134
ENSG00000166387,PPFIBP2,0.6150768457980743,0.3849231542019257
ENSG00000215126,ZNG1F,0.6150808852907146,0.3849191147092854
ENSG00000143847,PPFIA4,0.6151072382246997,0.3848927617753003
ENSG00000142684,ZNF593,0.6151599228159256,0.3848400771840744
ENSG00000196850,PPTC7,0.6152070038632971,0.3847929961367029
ENSG00000149308,NPAT,0.6152592604160648,0.3847407395839352
ENSG00000188155,KRTAP10-6,0.6152998135000984,0.38470018649990156
ENSG00000153832,FBXO36,0.615310895683797,0.38468910431620296
ENSG00000198841,KTI12,0.6153513064613925,0.3846486935386075
ENSG00000226321,CROCC2,0.6153852909524993,0.38461470904750067
ENSG00000104518,GSDMD,0.6153934814253319,0.3846065185746681
ENSG00000239306,RBM14,0.6153953493277533,0.3846046506722467
ENSG00000106125,MINDY4,0.6154330119954741,0.384566988004526
ENSG00000166821,PEX11A,0.6154736136451364,0.3845263863548636
ENSG00000126088,UROD,0.6154806286672244,0.3845193713327756
ENSG00000183723,CMTM4,0.6154910346133933,0.3845089653866067
ENSG00000188263,IL17REL,0.6155055751981466,0.38449442480185336
ENSG00000189283,FHIT,0.6155441723355877,0.3844558276644124
ENSG00000154978,VOPP1,0.615550203715274,0.384449796284726
ENSG00000145358,DDIT4L,0.615560957224017,0.384439042775983
ENSG00000115970,THADA,0.6155993179943304,0.3844006820056695
ENSG00000092051,JPH4,0.6156137393005099,0.38438626069949017
ENSG00000136267,DGKB,0.6156214006179865,0.3843785993820135
ENSG00000172986,GXYLT2,0.6156381855438353,0.3843618144561647
ENSG00000126107,HECTD3,0.615706721099563,0.384293278900437
ENSG00000119865,CNRIP1,0.6157425727861457,0.38425742721385425
ENSG00000069248,NUP133,0.6158015851909768,0.3841984148090232
ENSG00000088882,CPXM1,0.615844773997819,0.38415522600218105
ENSG00000185585,OLFML2A,0.6158629530533066,0.3841370469466934
ENSG00000185962,LCE3A,0.6160164358214573,0.3839835641785428
ENSG00000090565,RAB11FIP3,0.616068417239434,0.3839315827605661
ENSG00000196862,RGPD4,0.616110015028206,0.3838899849717941
ENSG00000152154,TMEM178A,0.6161226852727784,0.3838773147272216
ENSG00000181444,ZNF467,0.6161403504020828,0.38385964959791713
ENSG00000134419,RPS15A,0.6162140398701501,0.38378596012984995
ENSG00000073670,ADAM11,0.6162272148326622,0.3837727851673378
ENSG00000092203,TOX4,0.6162770328328351,0.3837229671671649
ENSG00000013364,MVP,0.6162789790901686,0.38372102090983135
ENSG00000111275,ALDH2,0.6163382150707107,0.38366178492928926
ENSG00000164707,SLC13A4,0.6163956046753606,0.3836043953246394
ENSG00000146828,SLC12A9,0.6164163242312681,0.3835836757687318
ENSG00000187912,CLEC17A,0.6164755372090365,0.3835244627909635
ENSG00000103319,EEF2K,0.6165133787665291,0.38348662123347094
ENSG00000089335,ZNF302,0.6165606735213391,0.3834393264786609
ENSG00000198183,BPIFA1,0.616563336208724,0.38343666379127594
ENSG00000154310,TNIK,0.6166064246309586,0.3833935753690414
ENSG00000049656,CLPTM1L,0.6166121056416641,0.38338789435833587
ENSG00000111796,KLRB1,0.616618802741049,0.38338119725895103
ENSG00000065183,WDR3,0.6166716150765185,0.38332838492348154
ENSG00000036828,CASR,0.6167903149726405,0.3832096850273595
ENSG00000138069,RAB1A,0.6169284425677208,0.3830715574322792
ENSG00000269343,ZNF587B,0.616929215939122,0.383070784060878
ENSG00000149474,KAT14,0.617040100791254,0.3829598992087459
ENSG00000211460,TSN,0.6170491039478467,0.3829508960521533
ENSG00000196277,GRM7,0.6172111554919141,0.3827888445080859
ENSG00000126353,CCR7,0.6172380210783074,0.3827619789216926
ENSG00000089248,ERP29,0.617399538258314,0.3826004617416861
ENSG00000024422,EHD2,0.6174319354341506,0.3825680645658493
ENSG00000128951,DUT,0.617501166106029,0.38249883389397094
ENSG00000146755,TRIM50,0.6175334800337542,0.38246651996624587
ENSG00000243284,VSIG8,0.6175521479431344,0.3824478520568656
ENSG00000167618,LAIR2,0.6175553258694468,0.38244467413055316
ENSG00000186648,CARMIL3,0.6175764836563745,0.3824235163436255
ENSG00000272031,ANKRD34A,0.6175781258357681,0.3824218741642319
ENSG00000189431,RASSF10,0.6175943044986547,0.38240569550134523
ENSG00000169006,NTSR2,0.6176419736492456,0.3823580263507545
ENSG00000142330,CAPN10,0.6176617658477088,0.38233823415229123
ENSG00000114742,WDR48,0.6177392458968607,0.3822607541031393
ENSG00000112031,MTRF1L,0.6178010363721633,0.38219896362783673
ENSG00000184281,TSSC4,0.6178333923666126,0.38216660763338745
ENSG00000131471,AOC3,0.6178516648158804,0.3821483351841196
ENSG00000004487,KDM1A,0.6178758759952547,0.3821241240047453
ENSG00000157654,PALM2AKAP2,0.6179319781993208,0.3820680218006792
ENSG00000069998,HDHD5,0.6179459591850849,0.38205404081491506
ENSG00000171824,EXOSC10,0.6179535515369323,0.38204644846306773
ENSG00000121769,FABP3,0.6179665040436852,0.3820334959563148
ENSG00000105131,EPHX3,0.6179910241011664,0.3820089758988337
ENSG00000140948,ZCCHC14,0.6179926610765103,0.38200733892348965
ENSG00000102390,PBDC1,0.618137204854112,0.38186279514588795
ENSG00000156697,UTP14A,0.6181617761847633,0.38183822381523674
ENSG00000213281,NRAS,0.6181887659446107,0.3818112340553893
ENSG00000079246,XRCC5,0.6182268941804819,0.38177310581951807
ENSG00000083845,RPS5,0.6182647712682601,0.3817352287317399
ENSG00000114999,TTL,0.6182728443785757,0.3817271556214244
ENSG00000110448,CD5,0.6183260323834336,0.3816739676165663
ENSG00000253148,RGS21,0.6184098604847958,0.3815901395152041
ENSG00000128918,ALDH1A2,0.6184109037386043,0.3815890962613957
ENSG00000157833,GAREM2,0.6184542317477456,0.3815457682522544
ENSG00000128519,TAS2R16,0.6185499221682114,0.38145007783178864
ENSG00000164086,DUSP7,0.6186056319120345,0.3813943680879655
ENSG00000227124,ZNF717,0.6186491621832394,0.3813508378167606
ENSG00000110900,TSPAN11,0.6187167194826619,0.38128328051733806
ENSG00000197712,FAM114A1,0.6187429949174683,0.3812570050825317
ENSG00000260458,KCNJ18,0.6187904863830397,0.3812095136169603
ENSG00000267855,NDUFA7,0.6189421076736236,0.38105789232637644
ENSG00000178462,TUBAL3,0.6189607162379563,0.38103928376204366
ENSG00000164219,PGGT1B,0.6191087144469123,0.3808912855530877
ENSG00000037757,MRI1,0.6191384292504258,0.3808615707495741
ENSG00000138030,KHK,0.6192265454102608,0.38077345458973916
ENSG00000196639,HRH1,0.6193069350332046,0.3806930649667954
ENSG00000064886,CHI3L2,0.6193131321756197,0.3806868678243803
ENSG00000169598,DFFB,0.6194604828919004,0.38053951710809963
ENSG00000112116,IL17F,0.6194703199631499,0.38052968003685
ENSG00000113552,GNPDA1,0.6194743536113807,0.38052564638861924
ENSG00000120820,GLT8D2,0.6194751973353189,0.38052480266468114
ENSG00000231389,HLA-DPA1,0.619480859800994,0.380519140199006
ENSG00000144820,ADGRG7,0.6195156632178433,0.38048433678215665
ENSG00000185247,MAGEA11,0.6195257872753028,0.3804742127246972
ENSG00000174032,SLC25A30,0.6195762991314062,0.3804237008685938
ENSG00000124721,DNAH8,0.6196187779651624,0.3803812220348376
ENSG00000011198,ABHD5,0.6197303144375867,0.3802696855624133
ENSG00000151388,ADAMTS12,0.6197481597815252,0.3802518402184748
ENSG00000091009,RBM27,0.6197675222479698,0.3802324777520302
ENSG00000185565,LSAMP,0.6197819138150857,0.3802180861849142
ENSG00000150455,TIRAP,0.6198053634421413,0.3801946365578587
ENSG00000121690,DEPDC7,0.6198601935029691,0.380139806497031
ENSG00000241697,TMEFF1,0.619890747862368,0.380109252137632
ENSG00000109066,TMEM104,0.6198908977204736,0.3801091022795264
ENSG00000133019,CHRM3,0.6199255547684848,0.3800744452315153
ENSG00000146250,PRSS35,0.619937061683185,0.3800629383168151
ENSG00000153820,SPHKAP,0.6200290210006898,0.3799709789993102
ENSG00000162496,DHRS3,0.6200497392129857,0.3799502607870143
ENSG00000258643,BCL2L2-PABPN1,0.6200569090792105,0.3799430909207895
ENSG00000151725,CENPU,0.6201039744099843,0.37989602559001573
ENSG00000258992,TSPY1,0.6201538842276924,0.37984611577230765
ENSG00000182816,KRTAP13-2,0.6202433103853866,0.37975668961461334
ENSG00000198792,TMEM184B,0.6203000330922332,0.37969996690776675
ENSG00000196415,PRTN3,0.620305129185021,0.379694870814979
ENSG00000137251,TINAG,0.6203057884478129,0.379694211552187
ENSG00000151065,DCP1B,0.6203438897084894,0.37965611029151053
ENSG00000013810,TACC3,0.620364708862934,0.3796352911370659
ENSG00000142910,TINAGL1,0.6203927452121056,0.3796072547878943
ENSG00000120519,SLC10A7,0.6204024962109185,0.3795975037890815
ENSG00000157593,SLC35B2,0.6204124550716208,0.37958754492837926
ENSG00000181409,AATK,0.6204162380330918,0.3795837619669083
ENSG00000240204,SMKR1,0.6204366997313903,0.37956330026860974
ENSG00000054611,TBC1D22A,0.620467702166652,0.3795322978333479
ENSG00000226479,TMEM185B,0.6205134258750225,0.37948657412497755
ENSG00000143162,CREG1,0.6205197469511712,0.3794802530488288
ENSG00000071909,MYO3B,0.6205207370954693,0.37947926290453066
ENSG00000164061,BSN,0.6205249189674524,0.3794750810325475
ENSG00000160447,PKN3,0.6205289486196115,0.37947105138038856
ENSG00000170373,CST1,0.6205314103188252,0.3794685896811748
ENSG00000189319,FAM53B,0.6206207596905093,0.37937924030949066
ENSG00000231068,KRTAP21-3,0.6207118540849211,0.37928814591507887
ENSG00000239382,ALKBH6,0.6207357249860477,0.3792642750139524
ENSG00000005486,RHBDD2,0.6207526815765672,0.37924731842343284
ENSG00000133101,CCNA1,0.620757636462844,0.37924236353715596
ENSG00000145777,TSLP,0.620782839630539,0.3792171603694609
ENSG00000106608,URGCP,0.620813996695516,0.3791860033044841
ENSG00000106605,BLVRA,0.6208230231149356,0.3791769768850644
ENSG00000163815,CLEC3B,0.6208690017918375,0.3791309982081626
ENSG00000053747,LAMA3,0.6208776551203707,0.3791223448796292
ENSG00000175793,SFN,0.6208981743321123,0.37910182566788775
ENSG00000189132,FAM47B,0.6209239062831771,0.3790760937168229
ENSG00000160408,ST6GALNAC6,0.6209503102346883,0.3790496897653118
ENSG00000138378,STAT4,0.6209952330951511,0.37900476690484886
ENSG00000124201,ZNFX1,0.6210570582869825,0.3789429417130175
ENSG00000167173,C15orf39,0.6210760088804155,0.3789239911195845
ENSG00000123131,PRDX4,0.6211031379433696,0.3788968620566305
ENSG00000164002,EXO5,0.6211263598104222,0.37887364018957786
ENSG00000126581,BECN1,0.6211469472123874,0.3788530527876126
ENSG00000186925,KRTAP19-6,0.6211620046307911,0.3788379953692089
ENSG00000172006,ZNF554,0.6211662470724125,0.3788337529275875
ENSG00000180096,SEPTIN1,0.6212925232851485,0.37870747671485155
ENSG00000156968,MPV17L,0.6213460295449301,0.3786539704550699
ENSG00000204577,LILRB3,0.6213546299696067,0.3786453700303933
ENSG00000164615,CAMLG,0.621484996384027,0.37851500361597307
ENSG00000182054,IDH2,0.6214909395386993,0.37850906046130073
ENSG00000233932,CTXN2,0.621510789510081,0.378489210489919
ENSG00000071794,HLTF,0.6215379602632227,0.37846203973677733
ENSG00000103260,METRN,0.6216397607715857,0.37836023922841433
ENSG00000159307,SCUBE1,0.621672460257723,0.37832753974227695
ENSG00000105767,CADM4,0.6216798793412919,0.3783201206587081
ENSG00000102383,ZDHHC15,0.6216855099357318,0.3783144900642682
ENSG00000117016,RIMS3,0.6217225324426651,0.37827746755733493
ENSG00000174600,CMKLR1,0.6217231736912501,0.37827682630875
ENSG00000165828,PRAP1,0.6217638580731815,0.3782361419268186
ENSG00000104140,RHOV,0.6218169693483897,0.3781830306516103
ENSG00000163608,NEPRO,0.6218318259954463,0.37816817400455377
ENSG00000249471,ZNF324B,0.6218812835171219,0.3781187164828781
ENSG00000114023,FAM162A,0.6218837050318193,0.37811629496818067
ENSG00000101443,WFDC2,0.6219083682597691,0.37809163174023086
ENSG00000108375,RNF43,0.6219409024797665,0.3780590975202335
ENSG00000198466,ZNF587,0.6219783560213383,0.3780216439786617
ENSG00000106333,PCOLCE,0.6219901857994112,0.3780098142005887
ENSG00000262576,PCDHGA4,0.6219960064223922,0.37800399357760783
ENSG00000013392,RWDD2A,0.6220658092891539,0.3779341907108461
ENSG00000101435,CST9L,0.6221019484072132,0.37789805159278683
ENSG00000149506,ZP1,0.6221445259750308,0.3778554740249692
ENSG00000101421,CHMP4B,0.6222563987247212,0.37774360127527884
ENSG00000203326,ZNF525,0.6222591301173729,0.3777408698826271
ENSG00000143036,SLC44A3,0.6222610873243171,0.3777389126756829
ENSG00000189339,SLC35E2B,0.6222794432060097,0.3777205567939903
ENSG00000104059,ENTREP2,0.6223625341973855,0.3776374658026145
ENSG00000171097,KYAT1,0.622385556641667,0.3776144433583331
ENSG00000171453,POLR1C,0.6223887996124102,0.3776112003875897
ENSG00000101945,SUV39H1,0.622392798205363,0.37760720179463697
ENSG00000122386,ZNF205,0.622398555613844,0.37760144438615595
ENSG00000010671,BTK,0.6224482422166362,0.37755175778336375
ENSG00000197548,ATG7,0.6224785628282405,0.37752143717175946
ENSG00000132780,NASP,0.6225859930183549,0.37741400698164507
ENSG00000156831,NSMCE2,0.6226176806340504,0.3773823193659496
ENSG00000176170,SPHK1,0.6226320524371867,0.37736794756281333
ENSG00000157211,CDCP2,0.6226849016820314,0.3773150983179686
ENSG00000101871,MID1,0.6226863953415528,0.3773136046584472
ENSG00000123095,BHLHE41,0.622703309119647,0.37729669088035295
ENSG00000166734,GOLM2,0.6227035432784529,0.37729645672154716
ENSG00000113595,TRIM23,0.6227316361805116,0.37726836381948836
ENSG00000101294,HM13,0.6227634268950587,0.3772365731049413
ENSG00000070190,DAPP1,0.6227886046720021,0.3772113953279978
ENSG00000186970,KRTAP15-1,0.6227989343406198,0.37720106565938016
ENSG00000176020,AMIGO3,0.6228382840219592,0.3771617159780408
ENSG00000185982,DEFB128,0.6228421996660325,0.37715780033396756
ENSG00000204952,FBXO47,0.6228644617513115,0.37713553824868845
ENSG00000055044,NOP58,0.6228729891174569,0.3771270108825431
ENSG00000168952,STXBP6,0.6229219469128178,0.37707805308718223
ENSG00000150722,PPP1R1C,0.6229501863085228,0.37704981369147716
ENSG00000198833,UBE2J1,0.6230285180017384,0.3769714819982616
ENSG00000135637,CCDC142,0.6230366969856012,0.3769633030143989
ENSG00000149972,CNTN5,0.6230755783246402,0.3769244216753597
ENSG00000183718,TRIM52,0.623086123837713,0.37691387616228694
ENSG00000115361,ACADL,0.6230990618637373,0.37690093813626274
ENSG00000100239,PPP6R2,0.6231005197063866,0.3768994802936135
ENSG00000168758,SEMA4C,0.6231318301784559,0.37686816982154414
ENSG00000170667,RASA4B,0.6231322858731863,0.3768677141268138
ENSG00000198363,ASPH,0.6231465936058885,0.37685340639411147
ENSG00000164338,UTP15,0.6231698830261969,0.37683011697380303
ENSG00000163406,SLC15A2,0.6232002313157099,0.3767997686842901
ENSG00000139625,MAP3K12,0.623208357152045,0.3767916428479549
ENSG00000189134,NKAPL,0.6233388289443449,0.37666117105565516
ENSG00000141510,TP53,0.6233507564449723,0.37664924355502766
ENSG00000182218,HHIPL1,0.6233766381763206,0.37662336182367945
ENSG00000102886,GDPD3,0.6233974568530449,0.37660254314695507
ENSG00000013573,DDX11,0.6234098507695691,0.37659014923043094
ENSG00000180035,ZNF48,0.6234104336571333,0.3765895663428666
ENSG00000112218,GPR63,0.6234201030183169,0.37657989698168315
ENSG00000136738,STAM,0.6234297756185487,0.3765702243814513
ENSG00000101850,GPR143,0.6234419280848751,0.3765580719151249
ENSG00000186230,ZNF749,0.6234617670398764,0.37653823296012356
ENSG00000254093,PINX1,0.6235459077396254,0.37645409226037463
ENSG00000119638,NEK9,0.6235644797982751,0.3764355202017248
ENSG00000164924,YWHAZ,0.6235950586167802,0.3764049413832198
ENSG00000101361,NOP56,0.6236963140748462,0.37630368592515384
ENSG00000104691,UBXN8,0.6237230012173034,0.3762769987826966
ENSG00000187005,KRTAP21-1,0.623760840692424,0.37623915930757595
ENSG00000136381,IREB2,0.6237620867796216,0.3762379132203784
ENSG00000090487,SPG21,0.6237660526172726,0.3762339473827275
ENSG00000181617,FDCSP,0.6237860860215391,0.37621391397846093
ENSG00000178234,GALNT11,0.623819929008701,0.37618007099129896
ENSG00000129810,SGO1,0.6238238737529613,0.3761761262470386
ENSG00000152380,FAM151B,0.6238490870831483,0.3761509129168516
ENSG00000166342,NETO1,0.6238599194370593,0.3761400805629407
ENSG00000142065,ZFP14,0.6238830352516553,0.3761169647483446
ENSG00000119414,PPP6C,0.6239085288901582,0.37609147110984176
ENSG00000147588,PMP2,0.6239815090001318,0.37601849099986817
ENSG00000221963,APOL6,0.6240385383101444,0.37596146168985556
ENSG00000180773,SLC36A4,0.6240522252798903,0.3759477747201096
ENSG00000091164,TXNL1,0.6240552750423993,0.3759447249576007
ENSG00000275063,,0.6240563926743208,0.3759436073256792
ENSG00000176597,B3GNT5,0.6240738056536161,0.3759261943463838
ENSG00000179855,GIPC3,0.6240794213963776,0.3759205786036224
ENSG00000148680,HTR7,0.6240895138620839,0.37591048613791606
ENSG00000288859,H2AC19,0.6241061539452564,0.3758938460547436
ENSG00000247626,MARS2,0.6241679900256393,0.3758320099743607
ENSG00000139197,PEX5,0.6241752634800415,0.37582473651995857
ENSG00000108587,GOSR1,0.6241841345971022,0.3758158654028978
ENSG00000212864,RNF208,0.624241906363501,0.375758093636499
ENSG00000177047,IFNW1,0.6242658457674279,0.37573415423257206
ENSG00000158201,ABHD3,0.624274096001834,0.375725903998166
ENSG00000187398,LUZP2,0.6242800820313681,0.37571991796863197
ENSG00000137834,SMAD6,0.6243254409981225,0.37567455900187746
ENSG00000272297,,0.6244089352677155,0.37559106473228454
ENSG00000214929,SPATA31D1,0.6244892331436648,0.3755107668563352
ENSG00000129757,CDKN1C,0.6245055059819234,0.37549449401807655
